time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2024-09-26 11:19:51,-82.4332,27.7380, 881.4, 1144, 19.5, 18.7, 18.7, 95, 95,15.55,153,27.4
2024-09-26 11:19:52,-82.4334,27.7382, 881.0, 1148, 19.5, 18.7, 18.7, 95, 95,15.53,153,27.3
2024-09-26 11:19:53,-82.4335,27.7384, 880.6, 1153, 19.4, 18.6, 18.6, 95, 95,15.51,153,27.3
2024-09-26 11:19:54,-82.4336,27.7386, 880.2, 1157, 19.4, 18.6, 18.6, 95, 95,15.49,153,27.3
2024-09-26 11:19:55,-82.4337,27.7388, 879.8, 1161, 19.4, 18.5, 18.5, 95, 95,15.45,153,27.3
2024-09-26 11:19:56,-82.4338,27.7391, 879.3, 1166, 19.3, 18.5, 18.5, 95, 95,15.42,153,27.2
2024-09-26 11:19:57,-82.4340,27.7393, 878.9, 1170, 19.3, 18.5, 18.5, 95, 95,15.38,153,27.2
2024-09-26 11:19:58,-82.4341,27.7395, 878.4, 1175, 19.3, 18.4, 18.4, 95, 95,15.34,154,27.2
2024-09-26 11:19:59,-82.4342,27.7397, 878.0, 1179, 19.2, 18.4, 18.4, 95, 95,15.31,154,27.2
2024-09-26 11:20:00,-82.4343,27.7400, 877.5, 1184, 19.2, 18.3, 18.3, 95, 95,15.28,154,27.2
2024-09-26 11:20:01,-82.4344,27.7402, 877.0, 1188, 19.1, 18.3, 18.3, 95, 95,15.24,154,27.2
2024-09-26 11:20:02,-82.4345,27.7404, 876.4, 1193, 19.1, 18.2, 18.2, 95, 95,15.21,154,27.2
2024-09-26 11:20:03,-82.4346,27.7406, 875.9, 1199, 19.1, 18.2, 18.2, 95, 95,15.18,154,27.2
2024-09-26 11:20:04,-82.4347,27.7408, 875.3, 1205, 19.0, 18.2, 18.2, 95, 95,15.14,154,27.2
2024-09-26 11:20:05,-82.4348,27.7411, 874.8, 1210, 19.0, 18.1, 18.1, 95, 95,15.11,155,27.2
2024-09-26 11:20:06,-82.4349,27.7413, 874.2, 1216, 19.0, 18.1, 18.1, 95, 95,15.09,155,27.3
2024-09-26 11:20:07,-82.4350,27.7415, 873.6, 1222, 18.9, 18.0, 18.0, 95, 95,15.05,155,27.3
2024-09-26 11:20:08,-82.4351,27.7417, 873.0, 1228, 18.9, 18.0, 18.0, 95, 95,15.01,155,27.3
2024-09-26 11:20:09,-82.4352,27.7420, 872.4, 1234, 18.8, 17.9, 17.9, 94, 94,14.96,155,27.3
2024-09-26 11:20:10,-82.4353,27.7422, 871.8, 1240, 18.8, 17.9, 17.9, 94, 94,14.91,155,27.3
2024-09-26 11:20:11,-82.4355,27.7424, 871.2, 1246, 18.7, 17.8, 17.8, 94, 94,14.87,155,27.3
2024-09-26 11:20:12,-82.4356,27.7426, 870.6, 1252, 18.7, 17.7, 17.7, 94, 94,14.82,156,27.3
2024-09-26 11:20:13,-82.4357,27.7428, 869.9, 1259, 18.6, 17.7, 17.7, 94, 94,14.78,156,27.3
2024-09-26 11:20:14,-82.4358,27.7431, 869.3, 1265, 18.6, 17.6, 17.6, 94, 94,14.74,156,27.3
2024-09-26 11:20:15,-82.4359,27.7433, 868.6, 1271, 18.6, 17.6, 17.6, 94, 94,14.69,156,27.3
2024-09-26 11:20:16,-82.4360,27.7435, 868.0, 1278, 18.5, 17.5, 17.5, 94, 94,14.65,156,27.3
2024-09-26 11:20:17,-82.4361,27.7437, 867.4, 1284, 18.5, 17.4, 17.4, 94, 94,14.60,156,27.3
2024-09-26 11:20:18,-82.4362,27.7439, 866.7, 1290, 18.4, 17.4, 17.4, 94, 94,14.56,156,27.2
2024-09-26 11:20:19,-82.4363,27.7442, 866.1, 1297, 18.4, 17.3, 17.3, 94, 94,14.52,156,27.1
2024-09-26 11:20:20,-82.4364,27.7443, 865.4, 1303, 18.3, 17.3, 17.3, 94, 94,14.48,156,27.1
2024-09-26 11:20:21,-82.4365,27.7446, 865.1, 1307, 18.3, 17.3, 17.3, 94, 94,14.46,157,27.0
2024-09-26 11:20:22,-82.4366,27.7448, 864.2, 1316, 18.3, 17.2, 17.2, 94, 94,14.44,157,26.9
2024-09-26 11:20:23,-82.4367,27.7451, 863.5, 1322, 18.3, 17.2, 17.2, 94, 94,14.43,157,26.8
2024-09-26 11:20:24,-82.4368,27.7453, 862.9, 1329, 18.2, 17.2, 17.2, 94, 94,14.42,157,26.7
2024-09-26 11:20:25,-82.4370,27.7455, 862.3, 1335, 18.2, 17.1, 17.1, 94, 94,14.41,157,26.6
2024-09-26 11:20:26,-82.4371,27.7457, 861.7, 1341, 18.2, 17.1, 17.1, 94, 94,14.40,157,26.6
2024-09-26 11:20:27,-82.4372,27.7459, 861.1, 1347, 18.2, 17.1, 17.1, 94, 94,14.38,157,26.5
2024-09-26 11:20:28,-82.4373,27.7462, 860.5, 1353, 18.1, 17.1, 17.1, 94, 94,14.37,157,26.4
2024-09-26 11:20:29,-82.4374,27.7464, 859.9, 1359, 18.1, 17.1, 17.1, 94, 94,14.36,157,26.3
2024-09-26 11:20:30,-82.4374,27.7466, 859.3, 1365, 18.1, 17.0, 17.0, 94, 94,14.35,157,26.2
2024-09-26 11:20:31,-82.4375,27.7468, 858.7, 1370, 18.1, 17.0, 17.0, 94, 94,14.34,157,26.1
2024-09-26 11:20:32,-82.4376,27.7470, 858.1, 1376, 18.0, 17.0, 17.0, 94, 94,14.33,158,26.0
2024-09-26 11:20:33,-82.4377,27.7472, 857.5, 1382, 18.0, 17.0, 17.0, 94, 94,14.31,158,26.0
2024-09-26 11:20:34,-82.4378,27.7474, 857.0, 1388, 18.0, 16.9, 16.9, 94, 94,14.29,158,25.9
2024-09-26 11:20:35,-82.4379,27.7477, 856.4, 1394, 17.9, 16.9, 16.9, 94, 94,14.28,158,25.8
2024-09-26 11:20:36,-82.4380,27.7479, 855.8, 1399, 17.9, 16.9, 16.9, 94, 94,14.26,158,25.7
2024-09-26 11:20:37,-82.4381,27.7481, 855.2, 1405, 17.9, 16.8, 16.8, 94, 94,14.24,158,25.6
2024-09-26 11:20:38,-82.4382,27.7483, 854.6, 1411, 17.8, 16.8, 16.8, 94, 94,14.22,158,25.6
2024-09-26 11:20:39,-82.4383,27.7485, 854.1, 1417, 17.8, 16.8, 16.8, 94, 94,14.20,158,25.6
2024-09-26 11:20:40,-82.4384,27.7487, 853.5, 1423, 17.8, 16.7, 16.7, 94, 94,14.19,158,25.6
2024-09-26 11:20:41,-82.4385,27.7489, 852.9, 1429, 17.8, 16.7, 16.7, 94, 94,14.17,158,25.6
2024-09-26 11:20:42,-82.4386,27.7492, 852.3, 1434, 17.7, 16.7, 16.7, 94, 94,14.15,158,25.6
2024-09-26 11:20:43,-82.4387,27.7494, 851.7, 1441, 17.7, 16.7, 16.7, 94, 94,14.13,158,25.6
2024-09-26 11:20:44,-82.4388,27.7496, 851.1, 1447, 17.7, 16.6, 16.6, 94, 94,14.12,158,25.6
2024-09-26 11:20:45,-82.4388,27.7498, 850.5, 1453, 17.6, 16.6, 16.6, 94, 94,14.10,158,25.7
2024-09-26 11:20:46,-82.4389,27.7500, 850.0, 1458, 17.6, 16.6, 16.6, 94, 94,14.08,158,25.7
2024-09-26 11:20:47,-82.4390,27.7502, 849.3, 1465, 17.6, 16.5, 16.5, 94, 94,14.07,158,25.7
2024-09-26 11:20:48,-82.4391,27.7504, 848.7, 1471, 17.5, 16.5, 16.5, 94, 94,14.05,159,25.7
2024-09-26 11:20:49,-82.4392,27.7507, 848.0, 1478, 17.5, 16.5, 16.5, 94, 94,14.03,159,25.7
2024-09-26 11:20:50,-82.4393,27.7509, 847.4, 1484, 17.5, 16.4, 16.4, 94, 94,14.02,159,25.7
2024-09-26 11:20:51,-82.4394,27.7511, 846.8, 1491, 17.4, 16.4, 16.4, 94, 94,14.00,159,25.7
2024-09-26 11:20:52,-82.4395,27.7513, 846.1, 1497, 17.4, 16.4, 16.4, 94, 94,13.98,159,25.7
2024-09-26 11:20:53,-82.4396,27.7515, 845.5, 1503, 17.4, 16.4, 16.4, 94, 94,13.97,159,25.7
2024-09-26 11:20:54,-82.4397,27.7517, 844.9, 1510, 17.3, 16.3, 16.3, 94, 94,13.95,159,25.7
2024-09-26 11:20:55,-82.4398,27.7519, 844.3, 1516, 17.3, 16.3, 16.3, 94, 94,13.93,159,25.7
2024-09-26 11:20:56,-82.4399,27.7522, 843.6, 1522, 17.3, 16.3, 16.3, 94, 94,13.92,159,25.7
2024-09-26 11:20:57,-82.4400,27.7524, 843.0, 1529, 17.2, 16.2, 16.2, 94, 94,13.90,159,25.7
2024-09-26 11:20:58,-82.4401,27.7526, 842.4, 1535, 17.2, 16.2, 16.2, 94, 94,13.88,159,25.6
2024-09-26 11:20:59,-82.4402,27.7528, 841.8, 1541, 17.2, 16.2, 16.2, 94, 94,13.86,159,25.6
2024-09-26 11:21:00,-82.4402,27.7530, 841.2, 1547, 17.2, 16.1, 16.1, 94, 94,13.85,159,25.5
2024-09-26 11:21:01,-82.4403,27.7532, 840.6, 1553, 17.1, 16.1, 16.1, 94, 94,13.82,159,25.4
2024-09-26 11:21:02,-82.4404,27.7534, 840.0, 1559, 17.1, 16.1, 16.1, 94, 94,13.80,159,25.3
2024-09-26 11:21:03,-82.4405,27.7536, 839.4, 1565, 17.0, 16.0, 16.0, 94, 94,13.76,159,25.3
2024-09-26 11:21:04,-82.4406,27.7538, 838.8, 1571, 17.0, 16.0, 16.0, 94, 94,13.74,159,25.2
2024-09-26 11:21:05,-82.4407,27.7540, 838.2, 1577, 17.0, 15.9, 15.9, 94, 94,13.71,159,25.1
2024-09-26 11:21:06,-82.4407,27.7542, 837.7, 1583, 16.9, 15.9, 15.9, 94, 94,13.67,159,25.0
2024-09-26 11:21:07,-82.4408,27.7545, 837.1, 1589, 16.9, 15.8, 15.8, 94, 94,13.65,160,25.0
2024-09-26 11:21:08,-82.4409,27.7547, 836.5, 1595, 16.8, 15.8, 15.8, 94, 94,13.62,160,24.9
2024-09-26 11:21:09,-82.4410,27.7549, 835.9, 1601, 16.8, 15.8, 15.8, 94, 94,13.60,160,24.8
2024-09-26 11:21:10,-82.4411,27.7551, 835.4, 1607, 16.8, 15.7, 15.7, 93, 93,13.56,160,24.7
2024-09-26 11:21:11,-82.4411,27.7553, 834.8, 1613, 16.7, 15.7, 15.7, 93, 93,13.53,160,24.7
2024-09-26 11:21:12,-82.4412,27.7555, 834.2, 1618, 16.7, 15.6, 15.6, 93, 93,13.51,160,24.6
2024-09-26 11:21:13,-82.4413,27.7557, 833.6, 1624, 16.7, 15.6, 15.6, 93, 93,13.47,160,24.5
2024-09-26 11:21:14,-82.4414,27.7559, 833.0, 1630, 16.6, 15.5, 15.5, 93, 93,13.45,160,24.4
2024-09-26 11:21:15,-82.4415,27.7561, 832.4, 1636, 16.6, 15.5, 15.5, 93, 93,13.42,160,24.4
2024-09-26 11:21:16,-82.4416,27.7563, 831.8, 1642, 16.5, 15.5, 15.5, 93, 93,13.39,160,24.3
2024-09-26 11:21:17,-82.4416,27.7565, 831.2, 1648, 16.5, 15.4, 15.4, 93, 93,13.36,160,24.2
2024-09-26 11:21:18,-82.4417,27.7567, 830.6, 1655, 16.5, 15.4, 15.4, 93, 93,13.32,160,24.2
2024-09-26 11:21:19,-82.4418,27.7569, 830.0, 1662, 16.4, 15.3, 15.3, 93, 93,13.30,160,24.3
2024-09-26 11:21:20,-82.4419,27.7571, 829.4, 1669, 16.4, 15.3, 15.3, 93, 93,13.26,160,24.3
2024-09-26 11:21:21,-82.4420,27.7574, 828.8, 1675, 16.4, 15.2, 15.2, 93, 93,13.23,160,24.3
2024-09-26 11:21:22,-82.4421,27.7576, 828.2, 1681, 16.3, 15.2, 15.2, 93, 93,13.20,160,24.4
2024-09-26 11:21:23,-82.4421,27.7578, 827.6, 1687, 16.3, 15.1, 15.1, 93, 93,13.17,160,24.4
2024-09-26 11:21:24,-82.4422,27.7580, 826.9, 1693, 16.2, 15.1, 15.1, 93, 93,13.14,160,24.4
2024-09-26 11:21:25,-82.4423,27.7582, 826.3, 1699, 16.2, 15.0, 15.0, 93, 93,13.11,160,24.5
2024-09-26 11:21:26,-82.4424,27.7584, 825.7, 1705, 16.2, 15.0, 15.0, 93, 93,13.08,160,24.5
2024-09-26 11:21:27,-82.4425,27.7586, 825.1, 1712, 16.1, 14.9, 14.9, 93, 93,13.05,160,24.5
2024-09-26 11:21:28,-82.4426,27.7588, 824.5, 1718, 16.1, 14.9, 14.9, 93, 93,13.02,160,24.5
2024-09-26 11:21:29,-82.4426,27.7590, 823.9, 1724, 16.1, 14.9, 14.9, 93, 93,13.00,160,24.6
2024-09-26 11:21:30,-82.4427,27.7592, 823.3, 1731, 16.0, 14.8, 14.8, 92, 92,12.97,160,24.6
2024-09-26 11:21:31,-82.4428,27.7595, 822.7, 1737, 16.0, 14.8, 14.8, 92, 92,12.94,161,24.6
2024-09-26 11:21:32,-82.4429,27.7597, 822.1, 1743, 16.0, 14.7, 14.7, 92, 92,12.92,161,24.7
2024-09-26 11:21:33,-82.4430,27.7599, 821.5, 1749, 15.9, 14.7, 14.7, 92, 92,12.88,161,24.7
2024-09-26 11:21:34,-82.4431,27.7601, 820.9, 1756, 15.9, 14.6, 14.6, 92, 92,12.86,161,24.7
2024-09-26 11:21:35,-82.4432,27.7604, 820.3, 1762, 15.9, 14.6, 14.6, 92, 92,12.84,161,24.8
2024-09-26 11:21:36,-82.4432,27.7606, 819.7, 1769, 15.8, 14.5, 14.5, 92, 92,12.80,161,24.8
2024-09-26 11:21:37,-82.4433,27.7608, 819.1, 1775, 15.8, 14.5, 14.5, 92, 92,12.78,161,24.8
2024-09-26 11:21:38,-82.4434,27.7610, 818.5, 1781, 15.8, 14.5, 14.5, 92, 92,12.75,161,24.9
2024-09-26 11:21:39,-82.4435,27.7613, 817.9, 1787, 15.7, 14.4, 14.4, 92, 92,12.72,161,25.0
2024-09-26 11:21:40,-82.4436,27.7615, 817.2, 1794, 15.7, 14.4, 14.4, 92, 92,12.69,161,25.1
2024-09-26 11:21:41,-82.4437,27.7617, 816.7, 1799, 15.7, 14.3, 14.3, 92, 92,12.68,161,25.1
2024-09-26 11:21:42,-82.4438,27.7619, 816.1, 1805, 15.6, 14.3, 14.3, 92, 92,12.67,161,25.2
2024-09-26 11:21:43,-82.4438,27.7622, 815.6, 1811, 15.6, 14.3, 14.3, 92, 92,12.65,161,25.3
2024-09-26 11:21:44,-82.4439,27.7624, 815.0, 1817, 15.6, 14.3, 14.3, 92, 92,12.63,161,25.4
2024-09-26 11:21:45,-82.4440,27.7626, 814.4, 1824, 15.5, 14.2, 14.2, 92, 92,12.62,161,25.5
2024-09-26 11:21:46,-82.4441,27.7628, 813.8, 1830, 15.5, 14.2, 14.2, 92, 92,12.61,161,25.6
2024-09-26 11:21:47,-82.4442,27.7630, 813.2, 1836, 15.5, 14.2, 14.2, 92, 92,12.60,161,25.6
2024-09-26 11:21:48,-82.4443,27.7633, 812.6, 1842, 15.4, 14.1, 14.1, 92, 92,12.58,161,25.7
2024-09-26 11:21:49,-82.4444,27.7635, 812.1, 1848, 15.4, 14.1, 14.1, 92, 92,12.56,161,25.8
2024-09-26 11:21:50,-82.4444,27.7637, 811.5, 1854, 15.4, 14.1, 14.1, 92, 92,12.55,161,25.9
2024-09-26 11:21:51,-82.4445,27.7639, 810.9, 1860, 15.4, 14.1, 14.1, 92, 92,12.53,161,26.0
2024-09-26 11:21:52,-82.4446,27.7642, 810.3, 1866, 15.3, 14.0, 14.0, 92, 92,12.53,161,26.1
2024-09-26 11:21:53,-82.4447,27.7644, 809.8, 1872, 15.3, 14.0, 14.0, 92, 92,12.51,161,26.2
2024-09-26 11:21:54,-82.4448,27.7646, 809.2, 1878, 15.3, 14.0, 14.0, 92, 92,12.49,161,26.2
2024-09-26 11:21:55,-82.4449,27.7648, 808.6, 1884, 15.2, 13.9, 13.9, 92, 92,12.47,161,26.3
2024-09-26 11:21:56,-82.4450,27.7651, 808.0, 1891, 15.2, 13.9, 13.9, 92, 92,12.45,161,26.4
2024-09-26 11:21:57,-82.4450,27.7653, 807.4, 1897, 15.2, 13.9, 13.9, 92, 92,12.43,161,26.5
2024-09-26 11:21:58,-82.4451,27.7655, 806.8, 1903, 15.1, 13.8, 13.8, 92, 92,12.41,161,26.5
2024-09-26 11:21:59,-82.4452,27.7657, 806.2, 1910, 15.1, 13.8, 13.8, 92, 92,12.39,161,26.5
2024-09-26 11:22:00,-82.4453,27.7659, 805.6, 1916, 15.1, 13.8, 13.8, 92, 92,12.37,161,26.4
2024-09-26 11:22:01,-82.4454,27.7662, 805.1, 1922, 15.0, 13.7, 13.7, 92, 92,12.35,161,26.4
2024-09-26 11:22:02,-82.4454,27.7664, 804.5, 1928, 15.0, 13.7, 13.7, 92, 92,12.33,161,26.4
2024-09-26 11:22:03,-82.4455,27.7666, 803.9, 1934, 15.0, 13.6, 13.6, 92, 92,12.31,162,26.4
2024-09-26 11:22:04,-82.4456,27.7668, 803.4, 1940, 14.9, 13.6, 13.6, 92, 92,12.29,162,26.4
2024-09-26 11:22:05,-82.4457,27.7671, 802.8, 1946, 14.9, 13.6, 13.6, 92, 92,12.27,162,26.4
2024-09-26 11:22:06,-82.4457,27.7673, 802.2, 1951, 14.8, 13.5, 13.5, 92, 92,12.24,162,26.4
2024-09-26 11:22:07,-82.4458,27.7675, 801.7, 1957, 14.8, 13.5, 13.5, 92, 92,12.23,162,26.4
2024-09-26 11:22:08,-82.4459,27.7677, 801.1, 1963, 14.8, 13.4, 13.4, 92, 92,12.18,162,26.3
2024-09-26 11:22:09,-82.4460,27.7679, 800.6, 1969, 14.7, 13.4, 13.4, 92, 92,12.14,162,26.3
2024-09-26 11:22:10,-82.4460,27.7682, 800.0, 1975, 14.7, 13.3, 13.3, 91, 91,12.09,162,26.3
2024-09-26 11:22:11,-82.4461,27.7684, 799.5, 1981, 14.6, 13.2, 13.2, 91, 91,12.04,162,26.3
2024-09-26 11:22:12,-82.4462,27.7686, 798.9, 1987, 14.6, 13.2, 13.2, 91, 91,12.00,162,26.3
2024-09-26 11:22:13,-82.4463,27.7688, 798.4, 1993, 14.6, 13.1, 13.1, 91, 91,11.95,162,26.3
2024-09-26 11:22:14,-82.4463,27.7691, 797.8, 1999, 14.5, 13.0, 13.0, 91, 91,11.90,163,26.3
2024-09-26 11:22:15,-82.4464,27.7693, 797.2, 2005, 14.5, 13.0, 13.0, 91, 91,11.85,163,26.3
2024-09-26 11:22:16,-82.4465,27.7695, 796.6, 2011, 14.4, 12.9, 12.9, 90, 90,11.81,163,26.2
2024-09-26 11:22:17,-82.4466,27.7697, 796.1, 2017, 14.4, 12.8, 12.8, 90, 90,11.77,163,26.2
2024-09-26 11:22:18,-82.4466,27.7700, 795.5, 2023, 14.3, 12.8, 12.8, 90, 90,11.72,163,26.2
2024-09-26 11:22:19,-82.4467,27.7703, 794.9, 2029, 14.3, 12.7, 12.7, 90, 90,11.68,163,26.1
2024-09-26 11:22:20,-82.4468,27.7704, 794.1, 2038, 14.2, 12.6, 12.6, 90, 90,11.61,163,26.0
2024-09-26 11:22:21,-82.4469,27.7706, 793.8, 2041, 14.2, 12.6, 12.6, 90, 90,11.60,163,26.0
2024-09-26 11:22:22,-82.4469,27.7708, 793.3, 2047, 14.2, 12.6, 12.6, 90, 90,11.60,163,25.9
2024-09-26 11:22:23,-82.4470,27.7711, 792.8, 2053, 14.2, 12.5, 12.5, 90, 90,11.60,163,25.9
2024-09-26 11:22:24,-82.4471,27.7713, 792.2, 2058, 14.2, 12.5, 12.5, 90, 90,11.61,163,25.8
2024-09-26 11:22:25,-82.4471,27.7715, 791.7, 2064, 14.2, 12.5, 12.5, 90, 90,11.61,164,25.8
2024-09-26 11:22:26,-82.4472,27.7717, 791.1, 2070, 14.2, 12.5, 12.5, 90, 90,11.62,164,25.7
2024-09-26 11:22:27,-82.4473,27.7720, 790.6, 2075, 14.2, 12.5, 12.5, 90, 90,11.62,164,25.6
2024-09-26 11:22:28,-82.4474,27.7722, 790.0, 2081, 14.2, 12.5, 12.5, 90, 90,11.63,164,25.6
2024-09-26 11:22:29,-82.4474,27.7724, 789.5, 2087, 14.2, 12.5, 12.5, 90, 90,11.63,164,25.5
2024-09-26 11:22:30,-82.4475,27.7726, 788.9, 2093, 14.2, 12.5, 12.5, 90, 90,11.63,164,25.5
2024-09-26 11:22:31,-82.4476,27.7728, 788.3, 2100, 14.2, 12.5, 12.5, 90, 90,11.64,164,25.4
2024-09-26 11:22:32,-82.4476,27.7731, 787.8, 2106, 14.2, 12.5, 12.5, 90, 90,11.64,164,25.4
2024-09-26 11:22:33,-82.4477,27.7733, 787.3, 2112, 14.2, 12.5, 12.5, 90, 90,11.65,164,25.3
2024-09-26 11:22:34,-82.4478,27.7735, 786.7, 2118, 14.1, 12.5, 12.5, 90, 90,11.66,164,25.2
2024-09-26 11:22:35,-82.4478,27.7737, 786.1, 2124, 14.1, 12.5, 12.5, 90, 90,11.67,164,25.2
2024-09-26 11:22:36,-82.4479,27.7739, 785.6, 2129, 14.1, 12.5, 12.5, 90, 90,11.67,165,25.1
2024-09-26 11:22:37,-82.4479,27.7742, 785.0, 2135, 14.1, 12.5, 12.5, 90, 90,11.67,165,25.1
2024-09-26 11:22:38,-82.4480,27.7744, 784.5, 2141, 14.1, 12.5, 12.5, 90, 90,11.68,165,25.1
2024-09-26 11:22:39,-82.4481,27.7746, 784.0, 2147, 14.1, 12.5, 12.5, 90, 90,11.68,165,25.1
2024-09-26 11:22:40,-82.4481,27.7748, 783.4, 2153, 14.0, 12.5, 12.5, 90, 90,11.68,165,25.1
2024-09-26 11:22:41,-82.4482,27.7750, 782.9, 2159, 14.0, 12.5, 12.5, 90, 90,11.69,165,25.1
2024-09-26 11:22:42,-82.4483,27.7753, 782.3, 2164, 14.0, 12.5, 12.5, 90, 90,11.69,165,25.2
2024-09-26 11:22:43,-82.4483,27.7755, 781.8, 2170, 14.0, 12.4, 12.4, 90, 90,11.69,165,25.2
2024-09-26 11:22:44,-82.4484,27.7757, 781.3, 2176, 14.0, 12.4, 12.4, 91, 91,11.70,165,25.2
2024-09-26 11:22:45,-82.4484,27.7759, 780.8, 2182, 13.9, 12.4, 12.4, 91, 91,11.70,165,25.2
2024-09-26 11:22:46,-82.4485,27.7762, 780.3, 2187, 13.9, 12.4, 12.4, 91, 91,11.69,165,25.2
2024-09-26 11:22:47,-82.4486,27.7764, 779.6, 2194, 13.9, 12.4, 12.4, 91, 91,11.70,165,25.3
2024-09-26 11:22:48,-82.4486,27.7766, 779.3, 2198, 13.9, 12.4, 12.4, 91, 91,11.69,165,25.3
2024-09-26 11:22:49,-82.4487,27.7768, 778.8, 2203, 13.9, 12.3, 12.3, 91, 91,11.66,166,25.3
2024-09-26 11:22:50,-82.4488,27.7770, 778.3, 2209, 13.8, 12.3, 12.3, 90, 90,11.62,166,25.3
2024-09-26 11:22:51,-82.4488,27.7773, 777.8, 2214, 13.8, 12.2, 12.2, 90, 90,11.59,166,25.3
2024-09-26 11:22:52,-82.4489,27.7775, 777.3, 2219, 13.8, 12.2, 12.2, 90, 90,11.56,166,25.3
2024-09-26 11:22:53,-82.4489,27.7777, 776.8, 2224, 13.7, 12.1, 12.1, 90, 90,11.52,166,25.4
2024-09-26 11:22:54,-82.4490,27.7779, 776.3, 2230, 13.7, 12.1, 12.1, 90, 90,11.49,166,25.4
2024-09-26 11:22:55,-82.4491,27.7781, 775.9, 2235, 13.7, 12.0, 12.0, 90, 90,11.46,166,25.4
2024-09-26 11:22:56,-82.4491,27.7784, 775.4, 2240, 13.6, 12.0, 12.0, 90, 90,11.43,166,25.4
2024-09-26 11:22:57,-82.4492,27.7786, 774.9, 2245, 13.6, 11.9, 11.9, 90, 90,11.40,166,25.4
2024-09-26 11:22:58,-82.4493,27.7788, 774.4, 2250, 13.6, 11.9, 11.9, 90, 90,11.37,166,25.4
2024-09-26 11:22:59,-82.4493,27.7790, 773.9, 2256, 13.5, 11.8, 11.8, 89, 89,11.34,166,25.4
2024-09-26 11:23:00,-82.4494,27.7792, 773.5, 2261, 13.5, 11.8, 11.8, 89, 89,11.30,166,25.3
2024-09-26 11:23:01,-82.4494,27.7795, 772.9, 2266, 13.5, 11.7, 11.7, 89, 89,11.28,166,25.3
2024-09-26 11:23:02,-82.4495,27.7797, 772.4, 2271, 13.5, 11.7, 11.7, 89, 89,11.24,166,25.3
2024-09-26 11:23:03,-82.4495,27.7799, 771.9, 2277, 13.4, 11.6, 11.6, 89, 89,11.22,166,25.3
2024-09-26 11:23:04,-82.4496,27.7801, 771.4, 2283, 13.4, 11.6, 11.6, 89, 89,11.20,166,25.2
2024-09-26 11:23:05,-82.4497,27.7803, 770.9, 2289, 13.4, 11.6, 11.6, 89, 89,11.18,166,25.2
2024-09-26 11:23:06,-82.4497,27.7805, 770.4, 2294, 13.4, 11.5, 11.5, 89, 89,11.15,167,25.2
2024-09-26 11:23:07,-82.4498,27.7808, 769.9, 2300, 13.4, 11.5, 11.5, 88, 88,11.13,167,25.1
2024-09-26 11:23:08,-82.4498,27.7810, 769.4, 2306, 13.3, 11.4, 11.4, 88, 88,11.10,167,25.1
2024-09-26 11:23:09,-82.4499,27.7812, 768.9, 2311, 13.3, 11.4, 11.4, 88, 88,11.08,167,25.1
2024-09-26 11:23:10,-82.4499,27.7814, 768.4, 2317, 13.3, 11.4, 11.4, 88, 88,11.06,167,25.0
2024-09-26 11:23:11,-82.4500,27.7816, 767.8, 2322, 13.3, 11.3, 11.3, 88, 88,11.03,167,25.0
2024-09-26 11:23:12,-82.4500,27.7818, 767.3, 2328, 13.3, 11.3, 11.3, 88, 88,11.01,167,25.0
2024-09-26 11:23:13,-82.4501,27.7821, 766.8, 2334, 13.2, 11.2, 11.2, 88, 88,10.99,167,24.9
2024-09-26 11:23:14,-82.4501,27.7823, 766.3, 2339, 13.2, 11.2, 11.2, 87, 87,10.97,167,24.9
2024-09-26 11:23:15,-82.4502,27.7825, 765.9, 2344, 13.2, 11.2, 11.2, 87, 87,10.94,167,24.9
2024-09-26 11:23:16,-82.4503,27.7827, 765.3, 2350, 13.2, 11.1, 11.1, 87, 87,10.92,167,24.8
2024-09-26 11:23:17,-82.4503,27.7829, 764.8, 2355, 13.2, 11.1, 11.1, 87, 87,10.90,167,24.8
2024-09-26 11:23:18,-82.4504,27.7831, 764.3, 2361, 13.2, 11.0, 11.0, 87, 87,10.89,167,24.8
2024-09-26 11:23:19,-82.4504,27.7834, 763.8, 2367, 13.2, 11.0, 11.0, 87, 87,10.87,167,24.8
2024-09-26 11:23:20,-82.4505,27.7836, 763.2, 2373, 13.2, 11.0, 11.0, 86, 86,10.85,167,24.8
2024-09-26 11:23:21,-82.4505,27.7838, 762.7, 2379, 13.2, 10.9, 10.9, 86, 86,10.84,167,24.7
2024-09-26 11:23:22,-82.4506,27.7840, 762.1, 2385, 13.2, 10.9, 10.9, 86, 86,10.82,167,24.7
2024-09-26 11:23:23,-82.4507,27.7842, 761.6, 2391, 13.2, 10.9, 10.9, 86, 86,10.80,167,24.7
2024-09-26 11:23:24,-82.4507,27.7844, 761.0, 2397, 13.2, 10.8, 10.8, 86, 86,10.79,167,24.7
2024-09-26 11:23:25,-82.4508,27.7847, 760.5, 2403, 13.2, 10.8, 10.8, 85, 85,10.77,167,24.7
2024-09-26 11:23:26,-82.4508,27.7849, 760.0, 2409, 13.2, 10.8, 10.8, 85, 85,10.75,167,24.6
2024-09-26 11:23:27,-82.4509,27.7851, 759.5, 2415, 13.2, 10.7, 10.7, 85, 85,10.73,167,24.6
